PMID,Title,Authors,Abstract,Publication Year,study_name,included_in_study
21078496,"Effects of long-term zinc treatment in Japanese patients with Wilson disease: efficacy, stability, and copper metabolism.","Norikazu Shimizu, Junko Fujiwara, Shin Ohnishi, Mari Sato, Hiroko Kodama, Takao Kohsaka, Ayano Inui, Tomoo Fujisawa, Hiroshi Tamai, Shinobu Ida, Susumu Itoh, Michinori Ito, Norio Horiike, Masaru Harada, Makoto Yoshino, Tsugutoshi Aoki","Wilson disease is an autosomal recessive disorder with copper metabolism. In Japan, the standard treatment is the administration of copper chelating agents, such as D-penicillamine and trientine. In this study, the authors used zinc acetate to treat Japanese patients with Wilson disease and investigated its efficacy. The 37 patients that comprise this study were found to have Wilson disease using clinical and biochemical tests and were administrated zinc acetate for 48 weeks. The authors followed the clinical symptoms and laboratory findings of the patients by assessing their complete blood counts, biochemical findings, as well as the results of urinalysis and special laboratory tests for copper and zinc metabolism. We also examined side effects of the treatment. Zinc acetate did not aggravate the hepatic or neurological symptoms of any of the patients. Blood biochemical analysis also did not reveal elevation of alanine aminotransferase, aspartate aminotransferase, and γ-glutamyltranspeptidase levels. Zinc treatment did not aggravate the patients' clinical signs and/or laboratory findings. However, it did improve some clinical symptoms of the Wilson disease patients. Although this agent had some side effects, none of them were severe. The authors measured spot urinary copper excretion, which gave an indication of the efficacy of treatment and of the sufficient dosage of zinc. We recommend maintaining a spot urinary copper excretion less than 0.075-μg/mg creatinine. The authors conclude that zinc acetate is an effective and safe treatment for Japanese patients with Wilson disease.",2010,Appenzeller-Herzog_2019,0
21045506,Gabapentin as a rescue drug in D-penicillamine-induced status dystonicus in patients with Wilson disease.,"Vimal K Paliwal, Pankaj K Gupta, Sunil Pradhan",D-penicillamine induced status dystonicus is a unique but serious drug related complication in a subset of patients with Wilson disease. Patho-physiological basis of its occurrence is not known. It often responds poorly to anti dystonia medications. We present three patients with Wilson disease who developed severe paroxysmal dystonic spells after receiving D-penicillamine treatment. All three patients responded well to gabapentin after failing to respond to other anti dystonia drugs.,2010,Appenzeller-Herzog_2019,0
20967755,Re-evaluation of the diagnostic criteria for Wilson disease in children with mild liver disease.,"Emanuele Nicastro, Giusy Ranucci, Pietro Vajro, Angela Vegnente, Raffaele Iorio","The diagnosis of Wilson disease (WD) is challenging, especially in children. Early detection is desirable in order to avoid dramatic disease progression. The aim of our study was to re-evaluate in WD children with mild liver disease the conventional diagnostic criteria and the WD scoring system proposed by an international consensus in 2001. Forty children with WD (26 boys and 14 girls, age range = 1.1-20.9 years) and 58 age-matched and sex-matched patients with a liver disease other than WD were evaluated. Both groups were symptom-free and had elevated aminotransferases as predominant signs of liver disease. In all WD patients, the diagnosis was supported by molecular analysis, the liver copper content, or both. A receiver operating characteristic (ROC) analysis of ceruloplasmin at the cutoff value of 20 mg/dL showed a sensitivity of 95% [95% confidence interval (CI) = 83%-99.4%] and a specificity of 84.5% (95% CI = 72.6%-92.6%). The optimal basal urinary copper diagnostic cutoff value was found to be 40 μg/24 hours (sensitivity = 78.9%, 95% CI = 62.7%-90.4%; specificity = 87.9%, 95% CI = 76.7%-95%). Urinary copper values after penicillamine challenge did not significantly differ between WD patients and control subjects, and the ROC analysis showed a sensitivity of only 12%. The WD scoring system was proved to have positive and negative predictive values of 93% and 91.6%, respectively.",2010,Appenzeller-Herzog_2019,0
20955957,Wilson disease.,Dominik Huster,"Wilson disease is an inherited autosomal recessive disorder of copper balance leading to hepatic damage and neurological disturbance of variable degree. The defective gene, ATP7B, encodes a hepatic copper-transporting protein, which plays a key role in human copper metabolism. Our knowledge of the genetic basis of Wilson disease has increased dramatically; however, understanding of genotype-phenotype correlation and multifarious effects of copper toxicity as basis for targeted and individualised therapy strategies is still insufficient. Clinical manifestations are related to copper accumulation predominantly in the liver and brain and include hepatic disease ranging from mild hepatitis to acute liver failure or cirrhosis and/or neurological symptoms such as dystonia, tremor, dysarthria, psychiatric disturbances. Mixed presentations occur frequently. Early recognition by means of clinical, biochemical or genetic examination and initiation of therapy with copper chelators, zinc salts or even liver transplantation in cases of acute and chronic liver failure are essential for favourable outcome.",2010,Appenzeller-Herzog_2019,0
20921535,Zinc-induced copper deficiency in Wilson disease.,"J Horvath, P Beris, E Giostra, P-Y Martin, P R Burkhard",,2010,Appenzeller-Herzog_2019,0
20732822,Partial status epilepticus induced by hypocupremia in a patient with Wilson's disease.,"Gulcin Benbir, Aysegul Gunduz, Sibel Ertan, Cigdem Ozkara","Although seizures are rarely encountered in Wilson's disease (WD), seizures related to hypocupremia have not been reported before. We report a patient presenting with partial status epilepticus who was on strict low-copper diet and chelating therapy for WD. Despite other rare causes of seizures in WD including penicillamine-induced pyridoxine deficiency, cerebral copper deposition and metabolic encephalopathy, the most probable cause of resistant status epilepticus in this patient was found as hypocupremia from overzealous treatment. This case exemplifies that hypocupremic states should be kept in mind as a risk factor for resistant seizures.",2010,Appenzeller-Herzog_2019,0
20684609,Synthesis and biological characterization of novel charge-deficient spermine analogues.,"Janne Weisell, Mervi T Hyvönen, Merja R Häkkinen, Nikolay A Grigorenko, Marko Pietilä, Anita Lampinen, Sergey N Kochetkov, Leena Alhonen, Jouko Vepsäläinen, Tuomo A Keinänen, Alex R Khomutov","Biogenic polyamines, spermidine and spermine, are positively charged at physiological pH. They are present in all cells and essential for their growth and viability. Here we synthesized three novel derivatives of the isosteric charge-deficient spermine analogue 1,12-diamino-3,6,9-triazadodecane (SpmTrien, 5a) that are N(1)-Ac-SpmTrien (5c), N(12)-Ac-SpmTrien (5b), and N(1),N(12)-diethyl-1,12-diamino-3,6,9-triazadodecane (N(1),N(12)-Et(2)-SpmTrien, 5d). 5a and 5d readily accumulated in DU145 cells at the same concentration range as natural polyamines and moderately competed for the uptake with putrescine (1) but not with spermine (4a) or spermidine (2). 5a efficiently down-regulated ornithine decarboxylase and decreased polyamine levels, while 5d proved to be inefficient, compared with N(1),N(11)-diethylnorspermine (6). None of the tested analogues were substrates for human recombinant spermine oxidase, but those having free aminoterminus, including 1,8-diamino-3,6-diazaoctane (Trien, 3a), were acetylated by mouse recombinant spermidine/spermine N(1)-acetyltransferase. 5a was acetylated to 5c and 5b, and the latter was further metabolized by acetylpolyamine oxidase to 3a, a drug used to treat Wilson's disease. Thus, 5a is a bioactive precursor of 3a with enhanced bioavailability.",2010,Appenzeller-Herzog_2019,0
20660601,Triethylenetetramine pharmacology and its clinical applications.,Jun Lu,"Triethylenetetramine (TETA), a Cu(II)-selective chelator, is commonly used for the treatment of Wilson's disease. Recently, it has been shown that TETA can be used in the treatment of cancer because it possesses telomerase inhibiting and anti-angiogenesis properties. Although TETA has been used in the treatment of Wilson's disease for decades, a comprehensive review on TETA pharmacology does not exist. TETA is poorly absorbed with a bioavailability of 8 to 30%. It is widely distributed in tissues with relatively high concentrations measured in liver, heart, and kidney. It is mainly metabolized via acetylation, and two major acetylated metabolites exist in human serum and urine. It is mainly excreted in urine as the unchanged parent drug and two acetylated metabolites. It has a relatively short half-life (2 to 4 hours) in humans. The most recent discoveries in TETA pharmacology show that the major pharmacokinetic parameters are not associated with the acetylation phenotype of N-acetyltransferase 2, the traditionally regarded drug acetylation enzyme, and the TETA-metabolizing enzyme is actually spermidine/spermine acetyltransferase. This review also covers the current preclinical and clinical application of TETA. A much needed overview and up-to-date information on TETA pharmacology is provided for clinicians or cancer researchers who intend to embark on cancer clinical trials using TETA or its close structural analogs.",2010,Appenzeller-Herzog_2019,0
20625962,Persistence with treatment in patients with Wilson disease.,"Wojciech Masełbas, Grzegorz Chabik, Anna Członkowska","Wilson disease is genetically induced failure of copper metabolism. If untreated, it may lead to death within several years from the onset of symptoms. Use of medication should therefore continue over the whole span of the patient's life after the diagnosis. Clinical observations show that patients with Wilson disease frequently stop the treatment. The aim of our study was to assess how drug compliance (defined as persistence with drug use) translates into the total well-being of patients with Wilson disease.",2010,Appenzeller-Herzog_2019,0
20497654,[Follow-up study on the therapeutic efficacy in 80 children with Wilson disease].,"Xiu-Wen Xie, Tang Li",,2010,Appenzeller-Herzog_2019,0
20465616,Rippled hyperpigmentation in Wilson's disease.,Saad Al Mohizea,,2010,Appenzeller-Herzog_2019,0
20428734,Mowat-Wilson syndrome: the first two Malaysian cases.,"S Balasubramaniam, W T Keng, L H Ngu, L G Michel, G Irina","Mowat-Wilson syndrome (MWS) is a recently delineated mental retardation; a multiple congenital anomaly syndrome characterised by a typical facial gestalt, Hirschsprung disease or severe constipation, genitourinary anomaly, congenital heart defects, agenesis of corpus callosum and eye defects. Some cases also present with epilepsy, growth retardation with microcephaly and speech impairment. MWS was first described in 1998 by Mowat et al, and approximately 180 cases have been reported as of August 2008. The syndrome occurs as a result of heterozygous mutations or deletions in the zinc finger E-box-binding homeobox 2 gene, ZEB2, previously called ZFHX1B (SIP1). Most cases reported so far were sporadic occurrences; however, rare cases of sibling recurrence have been cited. The facial phenotype is particularly important for the initial clinical diagnosis and provides the hallmark, warranting ZEB2 mutational analysis even in the absence of Hirschsprung disease. We present the first two molecularly confirmed Malaysian MWS patients, one of whom has a novel mutation.",2010,Appenzeller-Herzog_2019,0
20427090,Effect of glutathione depletion on removal of copper from LEC rat livers by tetrathiomolybdate.,"Yasumitsu Ogra, Takamitsu Miyayama, Yasumi Anan","Tetrathiomolybdate (TTM) is a powerful and selective copper (Cu) chelator that is used as a therapeutic agent for Wilson disease. TTM is the sole agent that can remove Cu bound to metallothionein (MT) in the livers of Long-Evans rats with a cinnamon-like coat color (LEC rats). However, the administration of excess TTM causes the deposition of Cu and molybdenum (Mo) in the liver. In the present study, the effect of hepatic glutathione (GSH) depletion on the removal of Cu from the livers of LEC rats was evaluated to establish an effective therapy by TTM. Pretreatment with l-buthionine sulfoximine (BSO), a depletor of GSH in vivo, reduced the amounts of Cu and Mo excreted into both the bile and the bloodstream, and increased the amounts of Cu and Mo deposited in the livers of LEC rats in the form of an insoluble complex 4h after the TTM injection. The results suggest that GSH depletion creates an oxidative environment in the livers of LEC rats, and the oxidative environment facilitates the insolubilization of Cu and Mo in the livers of LEC rats after the TTM injection. Therefore, the effect of TTM on the removal of Cu from the liver was reduced in the oxidized condition. Wilson disease patients and LEC rats develop liver injury caused by oxidative damage. From a clinical viewpoint, increasing in the GSH concentration is expected to enhance the effect of TTM.",2010,Appenzeller-Herzog_2019,0
20421574,Teaching NeuroImages: MRI reversal in Wilson disease with trientine treatment.,"Hee Kyung Park, Jae-Hong Lee, Myoung C Lee, Sun J Chung",,2010,Appenzeller-Herzog_2019,0
20417464,Clinical features and therapeutic response in Taiwanese children with Wilson's disease: 12 years of experience in a single center.,"Li-Ching Wang, Jiaan-Der Wang, Chi-Ren Tsai, Shao-Bin Cheng, Chieh-Chung Lin","Wilson's disease (WD) is an autosomal recessive defect of cellular copper export. Early diagnosis in children is difficult due to its obscure clinical presentations. The efficacy of zinc salts is well documented, although there are limited data concerning zinc use in pediatric patients with WD.",2010,Appenzeller-Herzog_2019,0
20384464,Oral complications associated with D-penicillamine treatment for Wilson disease: a clinicopathologic report.,"Serban Tovaru, Ioannina Parlatescu, Anca-Silvia Dumitriu, Alexandru Bucur, Ilana Kaplan","Wilson disease (WD) is a hereditary disease inhibiting copper release from the liver. Multi-organ manifestations involve the liver, nervous system, kidneys, eyes, heart, and skin. Elastic fiber damage is a complication of the most frequently used medication in the treatment of WD D-penicillamine (D-PCA). These changes have very rarely been described in the oral cavity. The article describes oral complications associated with WD and its treatment by D-PCA.",2010,Appenzeller-Herzog_2019,0
20381321,Preparation of polyamine-functionalized copper specific adsorbents for selective adsorption of copper.,"Zhiyuan Yu, Ren'an Wu, Minghuo Wu, Liang Zhao, Ruibin Li, Hanfa Zou","The level of serum free copper is greatly elevated in Wilson's disease. For patients with acute Wilson's disease, liver transplantation is the only lifesaving treatment. Plasma exchange or albumin dialysis is often used as a bridge to liver transplantation to maintain a stable clinical status for patients. Hemoperfusion is another effective therapy in removing toxins from the plasma. However, hemoperfusion has not been reported to remove copper due to lack of copper specific adsorbent. In this work, copper chelating agents, triethylenetetramine and tetraethylenepentamine, were covalently immobilized onto macroporous poly(glycidyl methacrylate-co-trimethylolpropane trimethacrylate) microspheres to prepare copper specific adsorbents. The resulting adsorbents demonstrated good adsorption capacities of 63.44 and 58.48 mg/g, respectively, for Cu2+ ion. Additionally, with the interference of other metal ions such as Fe2+, Mg2+, Zn2+ and Ca2+, the prepared copper adsorbents still demonstrated good specificity toward Cu2+ ion. These results indicate that the adsorbents are promising adsorbents in hemoperfusion therapy for selective removal of copper for patients with severe Wilson's disease.",2010,Appenzeller-Herzog_2019,0
22790141,Resolution of cranial MRI and SPECT abnormalities in a patient with Wilson's disease following oral zinc monotherapy.,"Shimon Ishida, Yoshimitsu Doi, Kazushi Yamane, Masakazu Sugino, Fumiharu Kimura, Toshiaki Hanafusa, Hideo Fukui, Hiroshi Tamai","A 38-year-old woman with Wilson's disease developed neurological deterioration after 25 years of low-dose penicillamine administration. She showed an akinetic-rigid syndrome and cerebellar motor ataxia. Brain MRI showed increased signal intensity at the bilateral pons, midbrain, putamen, and thalamus. 123I-IMP-SPECT revealed a diffuse reduction of cerebral blood flow at the bilateral cerebral hemisphere including the basal ganglia. After the patient's regimen was changed to zinc therapy, her neurological condition gradually improved, and she showed almost complete recovery within two years. Serial MRI and SPECT studies showed a marked improvement in the lesions.",2012,Appenzeller-Herzog_2019,0
22843330,D-Penicillamine targets metastatic melanoma cells with induction of the unfolded protein response (UPR) and Noxa (PMAIP1)-dependent mitochondrial apoptosis.,"Shuxi Qiao, Christopher M Cabello, Sarah D Lamore, Jessica L Lesson, Georg T Wondrak","D-Penicillamine (3,3-dimethyl-D-cysteine; DP) is an FDA-approved redox-active D-cysteine-derivative with antioxidant, disulfide-reducing, and metal chelating properties used therapeutically for the control of copper-related pathology in Wilson's disease and reductive cystine-solubilization in cystinuria. Based on the established sensitivity of metastatic melanoma cells to pharmacological modulation of cellular oxidative stress, we tested feasibility of using DP for chemotherapeutic intervention targeting human A375 melanoma cells in vitro and in vivo. DP treatment induced caspase-dependent cell death in cultured human metastatic melanoma cells (A375, G361) without compromising viability of primary epidermal melanocytes, an effect not observed with the thiol-antioxidants N-acetyl-L-cysteine (NAC) and dithiothreitol. Focused gene expression array analysis followed by immunoblot detection revealed that DP rapidly activates the cytotoxic unfolded protein response (UPR; involving phospho-PERK, phospho-eIF2α, Grp78, CHOP, and Hsp70) and the mitochondrial pathway of apoptosis with p53 upregulation and modulation of Bcl-2 family members (involving Noxa, Mcl-1, and Bcl-2). DP (but not NAC) induced oxidative stress with early impairment of glutathione homeostasis and mitochondrial transmembrane potential. SiRNA-based antagonism of PMAIP1 expression blocked DP-induced upregulation of the proapoptotic BH3-only effector Noxa and prevented downregulation of the Noxa-antagonist Mcl-1, rescuing melanoma cells from DP-induced apoptosis. Intraperitoneal administration of DP displayed significant antimelanoma activity in a murine A375 xenograft model. It remains to be seen if melanoma cell-directed induction of UPR and apoptosis using DP or improved DP-derivatives can be harnessed for future chemotherapeutic intervention.",2012,Appenzeller-Herzog_2019,0
22863441,Kayser-Fleischer ring in Wilson's disease: a cohort study.,"M Fenu, M Liggi, E Demelia, O Sorbello, A Civolani, L Demelia",To evaluate Wilson's disease (WD) features in Sardinian patients with Kayser-Fleischer (KF) ring and to evaluate correlations between modifications in KF and anti-copper therapy and systemic WD evolution.,2012,Appenzeller-Herzog_2019,0
18839167,'Face of the giant panda' sign in Wilson disease.,"Rajoo Thapa, Apurba Ghosh",,2008,Appenzeller-Herzog_2019,0
15326235,Clinical correlation of brain MRI and MRS abnormalities in patients with Wilson disease.,"R A Page, C A Davie, D MacManus, K A Miszkiel, J M Walshe, D H Miller, A J Lees, A H V Schapira","The progression of Wilson disease (WD), a disorder of copper metabolism, can be arrested by chelation therapy. However, neurologic deficits may persist despite adequate treatment. MRI is used to assess patients with WD, but previous attempts to correlate clinical progression with the investigation findings have often been unsuccessful.",2004,Appenzeller-Herzog_2019,0
2512451,Nuclear magnetic resonance brain study in a case of Wilson disease.,"R Longhi, E Riva, A Rottoli, R Valsasina, P Pinelli, M Giovannini",,1989,Appenzeller-Herzog_2019,0
4710011,Wilson's disease and pregnancy. A case report.,J N Albukerk,,1973,Appenzeller-Herzog_2019,0
4195996,Triethylene tetramine dihydrochloride in Wilson's disease.,"R S Dubois, D O Rodgerson, T L Slovis, K M Hambidge, T A Bianchi",,1970,Appenzeller-Herzog_2019,0
4171810,Prevention of Wilson's disease by penicillamine?,,,1968,Appenzeller-Herzog_2019,0
4171778,Penicillamine for tubular dysfunction in Wilson's disease.,"J A Troelstra, H Holl",,1968,Appenzeller-Herzog_2019,0
4171128,Effect of penicillamine on failure of renal acidification in Wilson's disease.,J M Walshe,,1968,Appenzeller-Herzog_2019,0
4159097,Penicillamine and pyridoxine requirements in man.,"K Gibbs, J M Walshe",,1966,Appenzeller-Herzog_2019,0
4111619,Preparation of triethylenetetramine dihydrochloride for the treatment of Wilson's disease.,"H B Dixon, K Gibbs, J M Walshe",,1972,Appenzeller-Herzog_2019,0
4100034,Lupus-like syndrome induced by D-penicillamine in Wilson's disease.,"J P Harpey, B Caille, R Moulias, J M Goust",,1971,Appenzeller-Herzog_2019,0
3817173,Endocrine studies of the ovulatory disturbances in Wilson's disease (hepatolenticular degeneration).,"A Kaushansky, M Frydman, H Kaufman, R Homburg","Women with Wilson's disease may have severe oligomenorrhea or amenorrhea whose cause is unknown. The endocrine profile of four such cases was investigated by measuring basal values and the response to dynamic tests of hypothalamic, pituitary, thyroid, and adrenal function, which all proved normal. Ovarian function was disturbed, as witnessed by low estradiol, high total testosterone (T) levels with normal free T, and mildly elevated androstenedione. An interference of ovarian follicular aromatase activity possibly due to copper intoxication could explain these findings as the cause of the ovulatory disturbances of Wilson's disease.",1987,Appenzeller-Herzog_2019,0
2872502,Compliance and Wilson's disease.,"P Emery, I R Mackay",,1986,Appenzeller-Herzog_2019,0
14551693,[Electrophysiological impairment profile of patients with Wilson's disease].,"W Hermann, T Villmann, A Wagner","In addition to hepatic and extrapyramidal motor clinical symptoms, Wilson's disease patients also exhibit subclinical disorders of other central nervous pathways. In this study, an impairment profile is described by means of eight electrophysiological tests (EAEP, MSEP, TSEP, T-VEP, MEP, EEG, heart frequency variability, and SSR) for 37 patients (28 with neurological, nine with tnon-neurological form) undergoing long-term drug therapy. The occurrence in 64.3% of a delayed wave III and/or IPL III-V prolongation in patients with the neurological form makes pathological FAEP the most common form of the disorder, followed by disorders in MSEP, TSEP, MEP, and T-VEP. Patients with the non-neurological form usually have normal values, although latency prolongations occur in isolated cases. The range of evoked potential findings is characterised primarily by latency prolongations, i.e. a demyelinising impairment type, and significant losses of potential hardly occur (except in the MEP). The electrophysiological impairment profile does not include EEG changes or vegetative disorders.",2003,Appenzeller-Herzog_2019,0
8521757,Practical recommendations and new therapies for Wilson's disease.,G J Brewer,"Wilson's disease is an inherited disorder of copper accumulation. The basic defect is a failure of excretion of excess copper in the bile by the liver for loss in the stool. The accumulating copper causes damage primarily to the liver and the brain. Patients typically present in the second to the fourth decades of life with liver disease, a neurological disease of the movement disorder type, or a wide array of behavioural disturbances. Because the manifestations of Wilson's disease are so protean, and the disease masquerades so well as something else, recognition of the possibility of Wilson's disease is a major problem, leading to serious underdiagnosis of the disease. Excellent therapies exist for both the prophylaxis and treatment of Wilson's disease. The longer recognition and diagnosis are delayed, the greater the risk of permanent damage to liver and/or brain. The availability of effective therapy and the risks in delay or therapy make the earliest possible diagnosis critical. Once the disease comes under consideration, a series of diagnostic steps can be undertaken which almost always establish or rule out the diagnosis of Wilson's disease. These include urine copper, blood ceruloplasmin, slit lamp examination for Kayser-Fleischer rings, and liver biopsy with quantitative copper assay. Currently, there are 4 drugs being used as anticopper agents in Wilson's disease. These are zinc, which blocks intestinal absorption of copper, penicillamine and trientine, both of which are chelators that increase urinary excretion of copper, and tetrathiomolybdate which forms a tripartite complex with copper and protein, and can block copper absorption from the intestine, or render blood copper non-toxic. Zinc is clearly the treatment of choice, in our opinion, for maintenance therapy, for the treatment of the presymptomatic patient from the beginning and for the treatment of the pregnant patient, because of its complete efficacy and lack of toxicity. For the initial treatment of the patient presenting with mild liver failure, we empirically use a combination of trientine and zinc. Trientine gives a strong, fast, negative copper balance, and zinc induces hepatic metallothionein, which sequesters hepatic copper. For the initial treatment of patients presenting with neurological disease we use an experimental drug, tetrathiomolybdate, which provides rapid, safe control of copper. These latter patients are at great risk of serious permanent neurological worsening with penicillamine, and zinc is too slow-acting, in our judgment, to be optimal.",1995,Appenzeller-Herzog_2019,0
2196164,Current therapy of chronic liver disease.,"M W Stavinoha, R D Soloway","The study of chronic liver disease has been hampered by insufficient information relative to the pathogenesis of the many forms of hepatitis. Consequently, well-designed treatment strategies are frequently lacking. Wilson's disease is characterised by excessive copper accumulation in the liver and other organs. While d-penicillamine is clearly effective, many patients may not tolerate its many adverse effects. Trientine, oral zinc and unithiol have all shown promise as therapeutic alternatives. Autoimmune chronic active hepatitis responds well to prednisone and azathioprine. Cyclosporin has also produced clinical improvement in several case reports but no comparison has yet been made with the current standard therapy. Recombinant interferon-alpha (IFN alpha) has demonstrated the ability to inhibit hepatitis B viral replication, and the combination of oral corticosteroids followed by IFN alpha is more effective than either agent alone in eliminating viral replication in patients with chronic active hepatitis B. Currently, primary sclerosing cholangitis (PSC) has no standard medical management, but corticosteroids and methotrexate may each have a future role in its treatment. Drug treatment for primary biliary cirrhosis (PBC) has been disappointing, and early reports of success with d-penicillamine were not confirmed in large well-controlled trials. While some reports of improvement with several agents have been described, larger studies are still needed. Alcoholic liver disease continues to be associated with significant morbidity and mortality and numerous investigators have researched several different medical avenues of treatment. Success reported with androgens and the antithyroid agent propylthiouracil in alcoholic liver disease will need confirmation by other research before these agents can be recommended for routine use. Finally, colchicine may prove to be effective in slowing the rate of fibrosis in cirrhosis, but this has yet to be conclusively proven.",1990,Appenzeller-Herzog_2019,0
14124700,NEPHROTIC SYNDROME ASSOCIATED WITH PENICILLAMINE THERAPY OF WILSON'S DISEASE.,"D A ADAMS, R GOLDMAN, M H MAXWELL, H LATTA",,1964,Appenzeller-Herzog_2019,0
8333453,Copper disposition of the fetus and placenta in a patient with untreated Wilson's disease.,"M Oga, N Matsui, T Anai, J Yoshimatsu, I Inoue, I Miyakawa",A patient with untreated Wilson's disease showed the possibility of fetal liver damage and copper accumulation in the placenta by this disease. This is the first report of copper disposition on the fetus and placenta in a patient with untreated Wilson's disease.,1993,Appenzeller-Herzog_2019,0
18004558,Copper transport and Alzheimer's disease.,Ian G Macreadie,"This brief review discusses copper transport in humans, with an emphasis on knowledge learned from one of the simplest model organisms, yeast. There is a further focus on copper transport in Alzheimer's Disease (AD). Copper homeostasis is essential for the well-being of all organisms, from bacteria to yeast to humans: survival depends on maintaining the required supply of copper for the many enzymes, dependent on copper for activity, while ensuring that there is no excess free copper, which would cause toxicity. A virtual orchestra of proteins are required to achieve copper homeostasis. For copper uptake, Cu(II) is first reduced to Cu(I) via a membrane-bound reductase. The reduced copper can then be internalised by a copper transporter where it is transferred to copper chaperones for transport and specific delivery to various organelles. Of significance are internal copper transporters, ATP7A and ATP7B, notable for their role in disorders of copper deficiency and toxicity, Menkes and Wilson's disease, respectively. Metallothioneins and Cu/Zn superoxide dismutase can protect against excess copper in cells. It is clear too, increasing age, environmental and lifestyle factors impact on brain copper. Studies on AD suggest an important role for copper in the brain, with some AD therapies focusing on mobilising copper in AD brains. The transport of copper into the brain is complex and involves numerous players, including amyloid precursor protein, A beta peptide and cholesterol.",2008,Appenzeller-Herzog_2019,0
22876415,A copper for your thoughts.,Robert A Coates,,2012,Appenzeller-Herzog_2019,0
15726258,Improvement of cardiovascular autonomic dysfunction following anti-copper therapy in Wilson's disease.,"Kazushi Deguchi, Iwao Sasaki, Tetsuo Touge, Masago Tsukaguchi, Kazuyo Ikeda, Mieko Shimamura, Yoshiteru Urai, Seishiro Watanabe, Hiroaki Takeuchi, Shigeki Kuriyama",,2005,Appenzeller-Herzog_2019,0
23401182,The effect of zinc and the role of p53 in copper-induced cellular stress responses.,"Alessia Formigari, Elisa Gregianin, Paola Irato","Metals can directly or indirectly cause an increase in reactive oxygen species (ROS) accumulation in cells, and this may result in programmed cell death. A number of previous studies have shown that zinc (Zn) modulates mitogenic activity via several signalling pathways, such as AKT, mitogen-activated protein kinase (MAPK), nuclear factor-kappa B (NF -κB), AP-1 and p53. The exact role that Zn plays in the regulation of apoptosis remains ambiguous. Intracellular free Zn modulates p53 activity and stability, and excess Zn alters the p53 protein structure and down-regulates p53's binding to DNA. Copper (Cu) accumulation causes apoptosis that seems to be mediated by DNA damage and subsequent p53 activation. Cu can also displace Zn from its normal binding site on p53, resulting in abnormal protein folding and disruption of p53 function. In spite of the induction of the tumour suppressor p53, hepatic Cu accumulation significantly increases the risk of cancerous neoplasm both in humans and rats, suggesting that p53 function may be impaired in these cells. It is generally understood that imbalances in Cu and Zn levels may lead to a higher prevalence of p53 mutations. An increased number of p53 mutations have been found in liver samples from Wilson's disease (WD) patients. High levels of the p53 mutation most probably contribute to the pathogenesis of cancer in individuals with WD, but the cause and effect are not clear. The protein p53 also plays a crucial role in the transcriptional regulation of metallothionein, which indicates a novel regulatory role for p53. This review discusses the central role of p53 and the redox-inert metal Zn in the cellular stress responses induced by the redox active biometal Cu.",2013,Appenzeller-Herzog_2019,0
23274038,Trientine-induced neurological deterioration in a patient with Wilson's disease.,"Bomi Kim, Sun Ju Chung, Hae-Won Shin","Trientine (triethylenetetramine dihydrochloride) is a copper-chelating agent used to treat patients with Wilson's disease (WD). It has been considered safe, rarely causing neurological deterioration during initial treatment. We describe a patient diagnosed with WD who became neurologically disabled after treatment with trientine. On a fluid attenuated inversion recovery sequence, brain MRI showed increased areas of high signal intensity compared with initial brain MRI. The patient's neurological signs partially resolved after cessation of trientine treatment. Our findings suggest that treatment with trientine is associated with a risk of neurological deterioration in patients with WD.",2013,Appenzeller-Herzog_2019,0
